ASCII Trace IXXAT MiniMon V3  Version: 1.1.2.4268
Date: 12/4/2019
Start time: 4:34:02 PM
Stop time: 4:34:09 PM
Overruns: 0  Errorframes: 0                                          
Baudrate: 125 kbit/s
"Time","Identifier (hex)","Format","Flags","Data (hex)"
"00:00:46.305","CC","Std","","00 1B 00 1A 00 96 09 09"
"00:00:46.309","CC","Std","","00 1A 00 1A 00 96 09 09"
"00:00:46.314","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.318","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.322","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.326","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.330","CC","Std","","00 1A 00 1B 00 96 09 09"
"00:00:46.334","CC","Std","","00 1B 00 1A 00 96 09 09"
"00:00:46.338","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.342","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.346","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.350","CC","Std","","00 1B 00 1A 00 96 09 09"
"00:00:46.354","CC","Std","","00 1B 00 1A 00 96 09 09"
"00:00:46.359","CC","Std","","00 1A 00 1B 00 96 09 09"
"00:00:46.363","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.367","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.371","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.375","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.379","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.383","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.387","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.391","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.395","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.399","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.404","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.408","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.412","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.416","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.420","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.424","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.428","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.432","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.436","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.440","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.445","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.449","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.453","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.457","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.461","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.465","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.469","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.473","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.477","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.481","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.485","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.490","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.494","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.498","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.502","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.506","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.510","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.514","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.518","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.522","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.526","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.530","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.535","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.539","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.543","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.547","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.551","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.555","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.559","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.563","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.567","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.571","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.576","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.580","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.584","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.588","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.592","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.596","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.600","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.604","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.608","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.612","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.616","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.621","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.625","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.629","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.633","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.637","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.641","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.645","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.649","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.653","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.657","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.661","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.666","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.670","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.674","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.678","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.682","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.686","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.690","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.694","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.698","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.702","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.707","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.711","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.715","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.719","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.723","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.727","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.731","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.735","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.739","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.743","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.747","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.752","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.756","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.760","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.764","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.768","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.772","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.776","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.780","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.784","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.788","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.792","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.797","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.801","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.805","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.809","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.813","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.817","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.821","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.825","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.829","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.833","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.838","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.842","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.846","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.850","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.854","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.858","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.862","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.866","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.870","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.874","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.878","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.883","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.887","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.891","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.895","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.899","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.903","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.907","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.911","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.915","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.919","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.923","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.928","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.932","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.936","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.940","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.944","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.948","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.952","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.956","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.960","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.964","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.969","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.973","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.977","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.981","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.985","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.989","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.993","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:46.997","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.001","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.005","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.009","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.014","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.018","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.022","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.026","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.030","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.034","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.038","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.042","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.046","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.050","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.054","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.059","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.063","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.067","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.071","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.075","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.079","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.083","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.087","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.091","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.095","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.100","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.104","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.108","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.112","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.116","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.120","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.124","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.128","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.132","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.136","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.140","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.145","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.149","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.153","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.157","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.161","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.165","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.231","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.276","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.280","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.284","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.288","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.292","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.296","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.300","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.304","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.308","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.312","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.316","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.321","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.325","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.329","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.333","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.337","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.341","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.345","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.349","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.353","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.357","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.361","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.366","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.370","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.374","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.378","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.382","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.386","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.390","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.394","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.398","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.402","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.407","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.411","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.415","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.419","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.423","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.427","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.431","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.435","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.439","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.443","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.447","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.452","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.456","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.460","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.464","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.468","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.472","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.476","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.480","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.484","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.488","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.492","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.497","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.501","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.505","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.509","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.513","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.517","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.521","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.525","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.529","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.533","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.538","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.542","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.546","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.550","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.554","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.558","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.562","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.566","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.570","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.574","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.578","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.583","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.587","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.591","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.595","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.599","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.603","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.607","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.611","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.615","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.619","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.624","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.628","CC","Std","","00 1B 00 1B 00 96 09 09"
"00:00:47.632","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.636","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.640","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.644","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.648","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.652","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.656","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.660","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.664","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.669","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.673","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.677","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.681","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.685","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.689","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.693","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.697","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.701","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.705","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.709","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.714","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.718","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.722","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.726","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.730","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.734","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.738","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.742","CC","Std","","00 1C 00 1B 00 96 09 09"
"00:00:47.746","CC","Std","","00 1B 00 1C 00 96 09 09"
"00:00:47.750","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.755","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.759","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.763","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.767","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.771","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.775","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.779","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.783","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.787","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.791","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.795","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.800","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.804","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.808","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.812","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.816","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.820","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.824","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.828","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.832","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.836","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.840","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.845","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.849","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.853","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.857","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.861","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.865","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.869","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.873","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.877","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.881","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.886","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.890","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.894","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.898","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.902","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.906","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.910","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.914","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.918","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.922","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.926","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.931","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.935","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.939","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.943","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.947","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.951","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.955","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.959","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.963","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.967","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.971","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.976","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.980","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.984","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.988","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.992","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:47.996","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.000","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.004","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.008","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.012","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.017","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.021","CC","Std","","00 1C 00 1C 00 96 09 09"
"00:00:48.025","CC","Std","","00 1C 00 1C 00 96 09 09"
